,SA_HOMER_ID,DEVICE_ID,D_DAY,LATITUDE_HOME,LONGITUDE_HOME,LATITUDE_WORK,LONGITUDE_WORK,CNT_LOG_HOME,CNT_LOG_NON_HOME,VOLUME,UNITS,Unnamed: 11,Distance
36329,5m3454,5393352,2017/11/6,39.7611,114.2722,39.7624,114.2701,3,8,,,,230.46982875176462
36330,532472,5399133,2017/11/5,25.1295,113.3494,25.1305,113.3549,1,8,,,,564.7398116940361
36331,5t9203,5394004,2017/11/6,47.6514,132.5046,47.6487,132.5056,3,1,,,,309.43000519576594
36332,509784,5401195,2017/11/19,22.5167,113.3676,22.5169,113.3677,2,1,,,,24.496588074444713
36333,5t3205,5397697,2017/11/7,37.867,113.5458,,,1,0,,,,
36334,576252,5401584,2017/11/6,30.2167,115.0814,30.2091,115.0653,2,3,,,,1762.8221829551658
36335,535561,5396807,2017/11/14,37.6529,120.5204,37.6532,120.5204,4,8,,,,33.358477992997734
36336,512492,5398092,2017/11/4,23.343000000000004,112.6839,23.343000000000004,112.6914,1,7,,,,765.7015546538479
36337,5101407,5392660,2017/11/5,39.1738,117.4004,39.1738,117.415,2,3,,,,1258.549537839269
36338,5b6274,5393184,2017/11/5,33.2976,111.4776,33.2977,111.4776,4,8,,,,11.119492663861031
36339,5b2523,5393875,2017/11/17,35.7744,113.8817,35.7747,113.8816,5,5,,,,34.556846400208215
36340,5s5182,5399367,2017/11/17,33.5332,109.8784,33.5334,109.8782,4,8,,,,28.951968401034563
36341,5102830,5392700,2017/11/7,39.2418,117.1916,39.2144,117.243,2,7,,,,5374.397630515868
36342,5b6399,5392758,2017/11/5,32.688,112.0951,32.6933,112.0952,4,3,,,,589.4074066435342
36343,5m3413,5393367,2017/11/1,40.0542,113.2553,40.05,113.2646,1,4,,,,919.0713123309996
36344,5w3095,5393668,2017/11/4,40.5831,110.0189,40.584,110.0183,3,1,,,,112.17135584481292
36345,563389,5397134,2017/11/7,37.5603,118.7141,37.5582,118.7264,0,1,,,,1109.0667241703652
36346,599619,5394207,2017/11/8,33.9564,118.2941,33.9567,118.2944,3,9,,,,43.34043310750053
36347,5m6177,5393738,2017/11/1,39.1883,113.2623,39.1856,113.2626,3,3,,,,301.33760672069155
36348,5021167,5398399,2017/11/13,23.1276,113.0049,23.1277,113.0049,4,6,,,,11.119492664568353
36349,5b2342,5393424,2017/11/1,36.064,113.8214,36.0842,113.8019,0,1,,,,2848.9540926271775
36350,5101586,5394316,2017/11/2,39.1152,117.2062,39.1141,117.2564,3,4,,,,4332.706155631861
36351,5102208,5394631,2017/11/2,39.4142,117.13,39.4157,117.1299,2,9,,,,167.01346990820758
36352,5g7548,5401395,2017/11/2,27.0387,118.319,27.0394,118.3196,4,7,,,,97.92749430687485
36353,5a6507,5395084,2017/11/4,36.7708,114.9588,36.7782,114.948,3,7,,,,1265.8454403007822
36354,558789,5401191,2017/11/4,23.2836,116.4269,23.2837,116.4268,1,6,,,,15.098580240404093
36355,5101273,5394664,2017/11/5,39.0152,117.6583,39.0151,117.6633,0,1,,,,432.12399782349047
36356,5m3336,5393749,2017/11/7,40.0197,113.21,40.0197,113.2099,3,8,,,,8.515567547109217
36357,5f7905,5401621,2017/11/2,27.241,119.8948,27.2411,119.8947,3,9,,,,14.878856119738238
36358,502978,5398352,2017/11/1,22.7689,113.2695,22.7756,113.2708,2,5,,,,756.8348541219805
36359,5j4190,5395392,2017/11/3,23.3314,109.321,,,1,0,,,,
36360,5102234,5394002,2017/11/8,39.1808,116.8982,39.1807,116.8987,1,2,,,,44.50812384986068
36361,5101883,5394353,2017/11/7,39.9934,117.2717,39.9934,117.2717,1,8,,,,0.0
36362,5102168,5394419,2017/11/13,39.4792,117.0108,39.4794,117.0107,3,8,,,,23.83765892245466
36363,5c3068,5395499,2017/11/1,37.7322,115.6929,37.7324,115.6926,3,3,,,,34.50520575129179
36364,5f8190,5401780,2017/11/1,34.1034,114.1809,34.1034,114.1807,4,8,,,,18.414481731183887
36365,556411,5396201,2017/11/6,37.7394,117.6038,37.7377,117.604,3,3,,,,189.84772395667486
36366,5c7944,5395514,2017/11/18,25.4911,118.2449,25.4915,118.2438,3,9,,,,119.02956500431873
36367,5c81104,5395368,2017/11/3,24.5255,117.993,24.5253,117.9932,4,8,,,,30.065387658259322
36368,5c81012,5395155,2017/11/6,24.5007,118.0359,24.5,118.0358,1,2,,,,78.49135187314323
36369,5c2885,5401706,2017/11/6,39.1098,116.3974,39.1098,116.3974,0,2,,,,0.0
36370,5j4032,5395374,2017/11/3,23.0977,109.6,23.0977,109.5998,2,8,,,,20.45624701902784
36371,554493,5394423,2017/11/1,21.7467,111.6152,21.7466,111.6152,2,8,,,,11.119492664214691
36372,535603,5397533,2017/11/10,37.5197,121.2684,37.518,121.2688,1,2,,,,192.29505091445685
36373,5021202,5398349,2017/11/9,22.7787,113.2716,22.7787,113.2714,4,8,,,,20.504503455321856
36374,5c7899,5395772,2017/11/11,24.8157,118.6178,24.816,118.6177,2,4,,,,34.85184846267696
36375,5221269,5397517,2017/11/5,36.8605,120.5115,36.8604,120.5114,1,1,,,,14.240585783733415
36376,530639,5398801,2017/11/4,23.7411,116.1851,23.7537,116.1814,1,5,,,,1450.7843434264935
36377,517409,5398243,2017/11/11,21.6709,110.6327,21.669,110.6319,3,4,,,,226.86856468007764
36378,538257,5393565,2017/11/14,36.1845,116.7665,36.1844,116.7664,3,8,,,,14.289493925373696
36379,5h8146,5395589,2017/11/6,24.0685,108.6621,24.0685,108.6623,3,7,,,,20.30549526932959
36380,5w5092,5430803,2017/11/2,42.733999999999995,121.7878,42.733999999999995,121.7877,2,8,,,,8.16740121660141
36381,565450,5398889,2017/11/5,23.0616,115.3893,23.0618,115.3892,1,2,,,,24.4794406068536
36382,5m4292,5393779,2017/11/1,37.0313,111.9075,37.035,111.9293,3,7,,,,1978.3405359992669
36383,5c2284,5396089,2017/11/2,38.5753,116.5155,38.5607,116.5461,3,1,,,,3116.58266835281
36384,502625,5398365,2017/11/4,23.0322,112.9467,23.0323,112.9469,1,3,,,,23.291810699375027
36385,5q5170,5394548,2017/11/6,21.968000000000004,108.6234,21.9779,108.6192,0,7,,,,1182.961217460342
36386,5j4173,5395512,2017/11/19,23.6816,110.3046,23.6815,110.3047,1,7,,,,15.07778172985628
36387,544190,5397072,2017/11/8,37.7264,117.2109,37.732,117.205,4,8,,,,810.5423526500009
36388,5e4645,5394031,2017/11/17,24.5145,117.6611,24.5117,117.7176,2,1,,,,5724.720699404584
36389,558896,5401201,2017/11/9,23.444000000000003,116.7995,23.4431,116.7994,0,4,,,,100.59406173597678
36390,5101302,5394517,2017/11/3,38.8464,117.4471,38.8464,117.4472,0,1,,,,8.66019741893915
36391,5a5140,5395189,2017/11/1,38.3673,117.3434,38.3675,117.3436,3,4,,,,28.259523321226272
36392,5s6169,5393578,2017/11/3,39.3175,112.4279,39.3071,112.4291,3,4,,,,1161.0263209374175
36393,5021037,5397991,2017/11/14,22.7451,113.2987,22.745,113.2988,2,7,,,,15.126255223835834
36394,5b6707,5393156,2017/11/1,33.3022,111.4755,33.3021,111.476,4,1,,,,47.779526651245014
36395,539358,5393124,2017/11/18,35.802,116.084,35.8049,116.0875,3,3,,,,451.2329364960437
36396,545343,5397347,2017/11/8,36.455999999999996,115.9543,36.4548,115.969,3,8,,,,1321.4670080396743
36397,520365,5399314,2017/11/19,27.7599,112.713,27.7602,112.7129,2,1,,,,34.77941709378389
36398,5221494,5397623,2017/11/6,35.8807,119.9667,35.8792,119.9612,4,2,,,,522.8422878911155
36399,5h8111,5395590,2017/11/18,24.0679,108.6634,24.0679,108.6632,1,6,,,,20.30559024323548
36400,5j3087,5394726,2017/11/19,21.5583,107.9844,21.561,107.9878,0,1,,,,462.3490852019653
36401,5a4323,5396301,2017/11/7,38.0429,114.4899,38.0773,114.4629,1,6,,,,4496.591853936323
36402,5c7944,5395514,2017/11/1,25.4939,118.2444,25.4924,118.2436,3,9,,,,185.113404608466
36403,5c1486,5393025,2017/11/16,40.5771,117.7963,40.5801,117.8405,3,9,,,,3747.7485117143187
36404,5101541,5393594,2017/11/6,39.1876,117.0777,39.1879,117.0777,2,9,,,,33.358477992997734
36405,5g6490,5399000,2017/11/13,26.8447,116.323,26.8481,116.3239,3,9,,,,388.4636792720654
36406,532492,5399260,2017/11/7,24.6959,113.5996,24.6959,113.5994,4,6,,,,20.20496496850689
36407,5c3175,5395758,2017/11/6,37.8,115.8871,,,1,0,,,,
36408,5331096,5396879,2017/11/9,36.6923,118.476,36.695,118.4773,1,7,,,,321.8240549320078
36409,5b2319,5393764,2017/11/2,35.5717,114.5267,35.5716,114.5261,4,8,,,,55.39431954493661
36410,5c8751,5395032,2017/11/5,24.5284,118.1617,24.5284,118.1617,3,9,,,,0.0
36411,534478,5396902,2017/11/17,36.5755,117.9684,36.5754,117.9685,2,6,,,,14.261268616119256
36412,5021227,5398373,2017/11/3,22.8188,113.2316,22.8186,113.2314,3,3,,,,30.245007036804076
36413,5102149,5394505,2017/11/4,39.2467,116.9388,39.2467,116.9388,4,8,,,,0.0
36414,5n6001,5401358,2017/11/2,25.8549,98.8529,,,1,0,,,,
36415,5j2430,5395479,2017/11/5,22.4616,110.5357,22.4656,110.5488,3,8,,,,1417.7040910690002
36416,5k4137,5392448,2017/11/9,41.5731,120.4475,41.5734,120.4477,1,2,,,,37.27711397690204
36417,5102151,5394639,2017/11/2,39.2464,116.9435,39.2499,116.9471,2,9,,,,497.5561623971718
36418,5b1593,5394347,2017/11/7,34.2313,112.1981,34.2311,112.1977,2,3,,,,42.97492423414438
36419,5c2697,5396416,2017/11/2,39.5988,116.75,39.5988,116.75,4,6,,,,0.0
36420,5b2411,5393652,2017/11/2,36.0969,114.34899999999999,36.0973,114.3488,3,1,,,,47.970763832191146
36421,5101338,5394568,2017/11/7,39.0801,117.2398,39.031,117.3174,0,4,,,,8643.197024758727
36422,535964,5401711,2017/11/18,37.3596,120.4004,37.3596,120.4002,4,8,,,,17.676494958038003
36423,5a5396,5395481,2017/11/12,37.6278,116.3858,37.4851,116.3208,4,7,,,,16870.333423857195
36424,538679,5393564,2017/11/3,35.6819,117.5879,35.8261,117.6289,4,7,,,,16455.617598620574
36425,559437,5398979,2017/11/7,23.4325,115.8368,23.4312,115.8383,0,3,,,,210.51414770760644
36426,5c1318,5393103,2017/11/1,40.9022,117.943,40.9022,117.943,4,8,,,,0.0
36427,5b1597,5394157,2017/11/9,33.7853,111.6185,33.7865,111.6102,4,8,,,,778.5760580670841
36428,5j4044,5395393,2017/11/17,23.1029,109.5989,23.1064,109.6023,4,7,,,,521.9048557515868
36429,520443,5399418,2017/11/5,27.9266,112.5227,27.9034,112.541,3,9,,,,3144.537709583714
36430,5k4137,5392448,2017/11/8,41.5732,120.4469,41.5731,120.4463,3,2,,,,51.13518731625423
36431,5101256,5394104,2017/11/1,39.3441,117.471,39.3442,117.4712,3,8,,,,20.480079401401383
36432,534507,5396891,2017/11/6,36.801,118.0519,36.8011,118.0519,1,1,,,,11.119492663861031
36433,5a5435,5395563,2017/11/5,38.424,116.1611,38.419000000000004,116.1372,4,8,,,,2155.0438795827513
36434,530639,5398801,2017/11/2,23.7521,116.1822,23.7632,116.1748,3,1,,,,1445.885843296042
36435,5221160,5397512,2017/11/2,36.0286,120.1761,36.0148,120.1474,4,5,,,,3002.7888100255527
36436,5w3040,5393036,2017/11/6,40.5832,110.0191,40.5834,110.0189,3,2,,,,27.925480186758367
36437,5b6937,5393099,2017/11/8,32.681,112.273,32.6798,112.2746,3,7,,,,200.57159324370792
36438,515259,5398759,2017/11/8,21.4539,110.7964,21.453000000000003,110.7972,0,3,,,,129.88345644876216
36439,556282,5396361,2017/11/1,37.7396,117.6039,37.7331,117.605,4,8,,,,729.2111995748816
36440,5a8275,5395788,2017/11/2,37.13,114.6847,37.1307,114.6907,2,2,,,,537.5753511497188
36441,5r8330,5398784,2017/11/12,32.4101,108.7197,32.4101,108.7196,3,3,,,,9.387447740879304
36442,535962,5401745,2017/11/17,37.6558,120.4911,37.6559,120.4912,2,8,,,,14.182389643425699
36443,5j5232,5393993,2017/11/5,21.636,108.9642,21.638,108.9629,3,9,,,,259.8307079172714
36444,5b2513,5393761,2017/11/17,35.7748,113.8793,,,1,0,,,,
36445,5b6363,5393155,2017/11/16,33.1499,112.4391,33.15,112.439,4,8,,,,14.50220026311138
36446,563360,5397221,2017/11/2,37.0513,118.4038,37.0509,118.4046,3,1,,,,83.7774731514891
36447,535961,5401578,2017/11/3,37.5794,121.1554,37.5796,121.1554,5,8,,,,22.238985329136707
36448,538483,5393455,2017/11/1,35.7633,117.4983,35.7271,117.6244,4,8,,,,12071.216922275185
36449,5a6466,5395167,2017/11/8,36.5532,114.8006,36.5532,114.8008,3,8,,,,17.864670587709643
36450,5m7411,5401623,2017/11/4,34.5207,107.4002,34.5205,107.4008,0,2,,,,59.29780311581571
36451,5a3847,5396736,2017/11/7,40.1245,118.5977,40.1245,118.5972,4,8,,,,42.512372385741465
36452,5d8289,5401506,2017/11/2,29.0285,114.5474,29.0281,114.5467,3,9,,,,81.30356085685838
36453,517588,5398290,2017/11/7,21.6341,110.9988,21.6341,110.9987,2,6,,,,10.33620479168038
36454,5a3467,5396748,2017/11/2,39.6689,117.6738,,,2,0,,,,
36455,5b1599,5394309,2017/11/5,34.1344,112.08,,,2,0,,,,
36456,5c2532,5396355,2017/11/1,39.434,116.2957,39.4342,116.2956,4,7,,,,23.839666591459252
36457,540806,5397026,2017/11/18,35.1473,118.2006,35.1793,118.2164,3,8,,,,3837.1783191519708
36458,5r2420,5394255,2017/11/8,43.86600000000001,125.2945,43.8659,125.2947,3,9,,,,19.511940485466372
36459,5w3190,5393666,2017/11/6,40.582,110.0222,40.5481,109.9821,3,8,,,,5067.836731355623
36460,5k9186,5396378,2017/11/2,41.125,122.0644,41.1244,122.0638,3,3,,,,83.52767461155513
36461,538483,5393455,2017/11/6,35.7634,117.4984,35.7632,117.4983,4,8,,,,23.99964740018713
36462,5f4493,5398959,2017/11/18,28.4052,117.4277,28.4053,117.4282,2,3,,,,50.152022522651116
36463,534323,5396900,2017/11/5,36.9577,118.0869,36.9522,118.0946,4,8,,,,917.6854125493663
36464,5221916,5397636,2017/11/17,35.8745,119.993,35.8721,119.9924,4,7,,,,272.28864624528006
36465,5f7898,5401388,2017/11/15,27.3368,120.2067,27.3367,120.2067,4,8,,,,11.119492664568353
36466,544190,5397072,2017/11/18,37.7263,117.211,37.7335,117.2053,4,8,,,,944.5906389320472
36467,5a6075,5395001,2017/11/14,36.5989,114.4958,36.5989,114.4956,1,1,,,,17.85410061349332
36468,5b4136,5392978,2017/11/5,33.3892,114.0213,33.3894,114.0212,3,9,,,,24.09915665217533
36469,543450,5397017,2017/11/16,35.6559,116.0416,35.6826,116.029,3,9,,,,3179.6105663415283
36470,5581042,5401218,2017/11/7,23.2496,116.4191,23.2386,116.4281,4,8,,,,1530.2313140426375
36471,5d3436,5401513,2017/11/8,31.7548,116.5108,31.7589,116.5537,2,7,,,,4081.643784595078
36472,5d8533,5401259,2017/11/4,29.0171,115.8034,29.016,115.8034,4,8,,,,122.31441930883724
36473,5m3336,5393749,2017/11/5,40.0077,113.2078,40.0172,113.2095,4,8,,,,1066.2271748877313
36474,5j5180,5394069,2017/11/1,21.6505,109.1215,21.6731,109.169,2,2,,,,5514.623616941725
36475,5021288,5398552,2017/11/16,22.8106,112.56700000000001,,,1,0,,,,
36476,5j9205,5396538,2017/11/8,41.292,123.7572,,,1,0,,,,
36477,533249,5396630,2017/11/2,36.6514,119.1637,36.6514,119.1638,1,5,,,,8.92097191884111
36478,515460,5398851,2017/11/9,21.4441,110.8584,,,2,0,,,,
36479,5w7204,5393304,2017/11/14,40.4005,110.0076,40.3989,110.0081,4,6,,,,182.8805498867177
36480,5r3095,5394752,2017/11/9,21.546,107.9662,,,1,0,,,,
36481,517609,5397986,2017/11/3,21.6639,111.0571,21.6633,111.0566,2,8,,,,84.38595270181628
36482,515259,5398759,2017/11/5,21.4535,110.7949,21.4558,110.7966,3,3,,,,310.41841414443377
36483,5a8362,5396126,2017/11/1,37.0753,114.4926,37.0757,114.4925,1,9,,,,45.354107734494576
36484,5t1235,5394620,2017/11/9,36.0514,113.0462,36.0518,113.0464,3,4,,,,47.97466024866842
36485,5f8401,5431386,2017/11/2,34.0207,113.8204,34.0212,113.8206,1,1,,,,58.573300406120254
36486,5013490,5398717,2017/11/4,23.1976,113.2576,23.1972,113.2577,2,2,,,,45.63714332001748
36487,533600,5397097,2017/11/2,36.8832,118.7167,36.888000000000005,118.7112,3,4,,,,723.9809425553062
36488,5k5162,5396566,2017/11/1,41.9879,121.6345,41.9849,121.6278,3,9,,,,646.4790986285726
36489,5b4212,5392954,2017/11/3,32.9862,114.0162,32.9829,114.01799999999999,2,6,,,,403.5274674646886
36490,5k6578,5392637,2017/11/5,41.7858,123.1421,41.786,123.1425,3,9,,,,39.93069155500445
36491,5c7941,5453714,2017/11/7,24.9813,118.8471,24.9802,118.8533,3,5,,,,636.7719824018824
36492,5u2336,5401673,2017/11/6,44.9624,125.6412,44.9635,125.6695,0,4,,,,2229.9307017918386
36493,5w2189,5393337,2017/11/4,40.8155,111.6618,40.8162,111.6611,3,9,,,,97.61472209493408
36494,5k4110,5392570,2017/11/8,41.8014,120.7612,41.8121,120.76799999999999,3,8,,,,1316.529842457046
36495,5k6639,5392602,2017/11/8,41.7979,123.4485,,,3,0,,,,
36496,5013499,5398644,2017/11/6,23.2224,113.2489,23.2241,113.2495,3,2,,,,198.725763826588
36497,5021223,5398366,2017/11/17,23.119,113.1872,23.119,113.18700000000001,2,3,,,,20.453002279325197
36498,553283,5398432,2017/11/9,22.7859,111.5655,,,1,0,,,,
36499,5c3256,5395542,2017/11/10,37.7359,115.6627,37.75,115.6666,3,9,,,,1604.9128269899577
36500,5b7547,5392657,2017/11/16,33.7328,114.8651,33.7327,114.8653,3,3,,,,21.580065923641396
36501,512446,5398121,2017/11/6,23.2284,112.8328,23.2287,112.8335,3,8,,,,78.92332719243147
36502,5a3392,5397082,2017/11/5,39.6358,118.0474,39.6359,118.0478,4,4,,,,36.01276573362333
36503,5w5100,5401738,2017/11/9,44.556000000000004,120.8968,44.5531,120.8918,5,7,,,,510.82368854724893
36504,5102778,5393978,2017/11/14,39.5277,117.18700000000001,,,1,0,,,,
36505,5c2958,5397216,2017/11/7,39.997,117.1284,39.9942,117.0701,4,9,,,,4976.078572918485
36506,5k4134,5392376,2017/11/2,41.5832,120.4392,41.5668,120.4677,0,1,,,,2990.9651476786303
36507,5w5074,5396173,2017/11/6,43.6096,122.2619,43.6171,122.2835,0,4,,,,1928.5736390920938
36508,5j3142,5394697,2017/11/8,21.5495,107.9683,21.5466,107.9709,2,1,,,,419.8710077355535
36509,5v3169,5394244,2017/11/1,44.5583,129.621,,,2,0,,,,
36510,5a6657,5395125,2017/11/12,36.6908,115.0154,36.7642,114.9625,3,3,,,,9425.509003500836
36511,5d3314,5401757,2017/11/15,31.938000000000002,116.0492,31.9381,116.0493,3,1,,,,14.58374288968447
36512,556330,5396359,2017/11/5,38.0241,117.8704,38.0361,117.8618,4,7,,,,1532.2667587236283
36513,555242,5396446,2017/11/1,35.4248,119.4611,35.4268,119.4569,1,2,,,,440.7739580216429
36514,5221019,5397629,2017/11/17,35.9694,120.1734,35.9695,120.1734,5,6,,,,11.119492663861031
36515,5a5151,5395597,2017/11/9,38.0608,117.2256,38.0574,117.2132,1,9,,,,1149.5911298674416
36516,5b5571,5416804,2017/11/4,32.3452,114.7336,32.3448,114.7323,0,1,,,,129.97211170252115
36517,5v2041,5396409,2017/11/8,42.8961,125.13600000000001,42.8961,125.1359,3,9,,,,8.146020595627173
36518,5w8065,5395985,2017/11/7,47.9947,122.7431,47.9919,122.745,2,8,,,,341.9446662782227
36519,5013472,5398633,2017/11/16,23.5662,113.5717,23.5495,113.5843,2,1,,,,2257.803840500304
36520,5a5277,5395651,2017/11/6,37.8872,116.5357,37.8872,116.5357,4,8,,,,0.0
36521,5q4274,5395341,2017/11/1,24.8225,111.271,24.8226,111.2712,4,3,,,,23.04456981895986
36522,534054,5396895,2017/11/17,36.8022,118.0419,,,2,0,,,,
36523,5b7138,5392944,2017/11/5,33.6405,115.1816,33.6405,115.1814,4,8,,,,18.514619414279196
36524,5r3157,5401531,2017/11/6,22.4169,107.3433,22.4162,107.3416,3,9,,,,191.2986261120285
36525,535964,5401711,2017/11/8,37.3596,120.4001,37.3737,120.4014,2,9,,,,1572.0520670121107
36526,5w7048,5393305,2017/11/2,39.8644,111.2152,39.8641,111.2154,3,9,,,,37.472237545912776
36527,535118,5397532,2017/11/10,37.1665,119.9359,37.2581,119.9328,2,4,,,,10189.154127987535
36528,5b6243,5393983,2017/11/3,33.2938,111.4836,33.2976,111.4777,3,2,,,,692.2699701698504
36529,5711095,5394319,2017/11/16,27.319000000000003,110.1375,27.3258,110.1419,2,9,,,,872.1629229812261
36530,5b9466,5395253,2017/11/9,40.219,115.4328,40.2214,115.4334,3,6,,,,271.6866222415391
36531,5j6112,5394889,2017/11/5,23.4739,111.3096,23.4733,111.3135,0,6,,,,403.328399230459
36532,5012831,5398721,2017/11/3,23.2247,113.2986,,,3,0,,,,
36533,5181674,5396605,2017/11/11,30.4956,114.3999,30.4858,114.4026,0,2,,,,1119.9993602173108
36534,5b6381,5393450,2017/11/19,32.3731,113.4005,32.3733,113.4005,4,2,,,,22.238985328429383
36535,531670,5398102,2017/11/7,23.7402,114.6799,23.7355,114.6695,3,5,,,,1180.5677232658275
36536,5g6654,5395545,2017/11/3,26.4015,117.7896,26.4009,117.7889,1,7,,,,96.4976332982549
36537,532493,5399217,2017/11/9,24.8069,113.6024,,,2,0,,,,
36538,515556,5398983,2017/11/7,21.1991,110.4023,21.2033,110.3963,1,4,,,,777.8217270605708
36539,5053642,5394352,2017/11/7,22.8028,114.0483,22.8003,114.0711,1,8,,,,2353.5961839840825
36540,5h2291,5401443,2017/11/14,35.78,114.5835,35.7808,114.5838,3,9,,,,92.98139559246158
36541,517363,5398324,2017/11/5,22.7666,112.9556,22.7616,112.9509,0,2,,,,735.7598193221394
36542,5c9420,5395750,2017/11/5,25.8505,116.3602,25.8447,116.3686,2,6,,,,1059.4964178039827
36543,534563,5396906,2017/11/3,36.6232,117.9898,36.6233,117.9897,2,1,,,,14.257806085221125
36544,5t5167,5396580,2017/11/3,43.6578,124.5157,43.6577,124.5158,4,1,,,,13.72443674600202
36545,535183,5397502,2017/11/6,37.3804,120.4035,37.3803,120.4032,4,7,,,,28.745188994001506
36546,5013508,5398628,2017/11/2,23.4798,113.1805,23.4648,113.1538,1,2,,,,3193.4281716898254
36547,5u3181,5396110,2017/11/6,44.871,122.902,,,3,0,,,,
36548,5a7553,5396285,2017/11/2,38.5441,115.7464,38.5234,115.729,1,7,,,,2754.7391070511217
36549,5g7578,5401349,2017/11/6,26.3862,118.4848,26.3861,118.4848,4,8,,,,11.119492664568353
36550,5t9206,5394591,2017/11/8,47.2942,132.3362,47.294,132.3358,3,1,,,,37.47788820180651
36551,512462,5398137,2017/11/2,22.9047,112.6244,22.9041,112.6195,3,9,,,,506.31123698391923
36552,599622,5394263,2017/11/4,33.9179,118.8464,33.9184,118.8454,2,1,,,,107.72872207561768
36553,5v1055,5392435,2017/11/3,41.9625,126.5745,42.0653,126.5926,4,4,,,,11528.231860037817
36554,5102136,5394305,2017/11/16,39.2515,116.9186,39.2556,116.9001,3,8,,,,1656.8829756007178
36555,5a5593,5395565,2017/11/3,38.5877,117.5629,38.5831,117.5676,4,4,,,,654.6113599135817
36556,5c8765,5395158,2017/11/14,24.5223,118.132,24.522,118.1318,3,4,,,,39.014924174366826
36557,5m6170,5393545,2017/11/7,39.0196,111.075,39.0189,111.0739,4,8,,,,122.83838462205928
36558,5a8326,5395841,2017/11/13,37.2222,115.0339,37.2289,115.0386,3,9,,,,853.349383059906
36559,535965,5401760,2017/11/18,37.6094,120.37899999999999,37.6176,120.3748,3,3,,,,983.9903681697817
36560,565444,5399030,2017/11/16,22.8139,115.8289,22.8163,115.8232,3,9,,,,642.2882281037314
36561,5h2294,5401442,2017/11/4,35.571999999999996,114.2426,35.5719,114.2425,3,5,,,,14.333350465373332
36562,5b7628,5392658,2017/11/15,33.829,114.8382,33.7489,114.8847,0,7,,,,9889.164813736794
36563,509973,5401194,2017/11/7,22.6856,113.3599,22.6893,113.3575,2,4,,,,479.4693638720786
36564,5w4119,5393628,2017/11/7,42.9325,119.0229,42.9326,119.023,4,9,,,,13.7812306652489
36565,5a3240,5397126,2017/11/19,39.7135,118.4486,39.7136,118.449,3,1,,,,35.97614090702363
36566,5021226,5398353,2017/11/8,23.0953,112.9749,,,1,0,,,,
36567,5h51640,5397386,2017/11/6,39.7817,116.2828,,,1,0,,,,
36568,5w4111,5393630,2017/11/16,43.601000000000006,118.0536,43.6008,118.0534,3,9,,,,27.457800692942417
36569,5t9241,5396411,2017/11/9,46.8091,130.3542,,,1,0,,,,
36570,5y9005,5393000,2017/11/9,40.8894,107.1421,40.8893,107.1419,3,9,,,,20.15664929598905
36571,504949,5399183,2017/11/8,23.0768,114.3991,23.0784,114.39299999999999,2,4,,,,648.8757009978195
